None,,
None,,
1748210483901.0,36846.6,36861.6
1748210489745,,
1748210489932.0,36841.6,36856.6
1748210490132.0,36836.6,36851.6
1748210490330.0,36841.6,36856.6
1748210494721.0,36844.1,36859.1
1748210494919.0,36854.1,36869.1
1748210535025.0,36851.6,36866.6
1748210535226.0,36854.1,36869.1
1748210535424.0,36856.6,36871.6
1748210536940.0,36859.1,36874.1
1748210537134.0,36861.6,36876.6
1748210537815,,
1748210538018.0,36879.1,36894.1
1748210572841.0,36881.6,36896.6
1748210580991.0,36884.1,36899.1
1748210581190.0,36889.1,36904.1
1748210640955.0,36881.6,36896.6
1748210641155.0,36889.1,36904.1
1748210649936.0,36881.6,36896.6
1748210650135.0,36889.1,36904.1
1748210650767.0,36886.6,36901.6
1748210661415.0,36874.1,36889.1
1748210681778.0,36876.6,36891.6
1748210706727.0,36879.1,36894.1
1748210709391.0,36881.6,36896.6
1748210709591.0,36884.1,36899.1
1748210712084.0,36886.6,36901.6
1748210712284.0,36889.1,36904.1
1748210717683.0,36886.6,36901.6
1748210717883.0,36889.1,36904.1
1748210718083.0,36886.6,36901.6
1748210719552.0,36889.1,36904.1
1748210725224.0,36891.6,36906.6
1748210769221.0,36894.1,36909.1
1748210778085,,
1748210778285.0,36886.6,36901.6
1748210779467.0,36889.1,36904.1
1748210783092.0,36886.6,36901.6
1748210791888.0,36889.1,36904.1
1748210792086.0,36891.6,36906.6
1748210795707,,
1748210809771.0,36889.1,36904.1
1748210809969.0,36891.6,36906.6
1748210811202.0,36889.1,36904.1
1748210815673.0,36891.6,36906.6
1748210816072.0,36894.1,36909.1
1748210816271.0,36921.6,36936.6
1748210816471.0,36924.1,36939.1
1748210816672.0,36921.6,36936.6
1748210816876.0,36924.1,36939.1
1748210817476.0,36936.6,36951.6
1748210817867.0,36939.1,36954.1
1748210818071.0,36931.6,36946.6
1748210818461.0,36934.1,36949.1
1748210818661.0,36941.6,36956.6
1748210818959.0,36939.1,36954.1
1748210819158.0,36944.1,36959.1
1748210819362.0,36966.6,36981.6
1748210819783.0,36964.1,36979.1
1748210820543.0,36966.6,36981.6
1748210820993.0,36969.1,36984.1
1748210821193.0,36971.6,36986.6
1748210821394.0,36974.1,36989.1
1748210821591.0,36971.6,36986.6
1748210821838,,
1748210822028.0,36969.1,36984.1
1748210825545.0,36971.6,36986.6
1748210825743.0,36974.1,36989.1
1748210826143.0,36969.1,36984.1
1748210826343.0,36966.6,36981.6
1748210826741.0,36969.1,36984.1
1748210828294.0,36971.6,36986.6
1748210829169.0,36974.1,36989.1
1748210829369.0,36971.6,36986.6
1748210829958,,
1748210830157.0,36966.6,36981.6
1748210830557.0,36969.1,36984.1
1748210830757.0,36966.6,36981.6
1748210831883.0,36969.1,36984.1
1748210832281.0,36966.6,36981.6
1748210835726.0,36969.1,36984.1
1748210836535,,
1748210836737.0,36964.1,36979.1
1748210837073.0,36966.6,36981.6
1748210837471.0,36964.1,36979.1
1748210843669.0,36966.6,36981.6
1748210845643.0,36969.1,36984.1
1748210850709.0,36971.6,36986.6
1748210851989.0,36974.1,36989.1
1748210852186.0,36971.6,36986.6
1748210852610.0,36976.6,36991.6
1748210853148.0,36974.1,36989.1
1748210853343.0,36976.6,36991.6
1748210853828.0,36974.1,36989.1
1748210854025.0,36976.6,36991.6
1748210854334.0,36974.1,36989.1
1748210854532.0,36969.1,36984.1
1748210856956.0,36971.6,36986.6
1748210857150.0,36974.1,36989.1
1748210857701.0,36971.6,36986.6
1748210857899.0,36974.1,36989.1
1748210858973.0,36971.6,36986.6
1748210859173.0,36974.1,36989.1
1748210862975.0,36971.6,36986.6
1748210863175.0,36974.1,36989.1
1748210863373.0,36971.6,36986.6
1748210863574.0,36974.1,36989.1
1748210864774.0,36976.6,36991.6
1748210865302.0,36974.1,36989.1
1748210865495.0,36966.6,36981.6
1748210869003.0,36969.1,36984.1
1748210869201.0,36966.6,36981.6
1748210871427.0,36969.1,36984.1
1748210871628.0,36966.6,36981.6
1748210872199.0,36969.1,36984.1
1748210873230.0,36966.6,36981.6
1748210875499.0,36969.1,36984.1
1748210875896.0,36966.6,36981.6
1748210876362.0,36969.1,36984.1
1748210879417.0,36971.6,36986.6
1748210881277.0,36974.1,36989.1
1748210884951.0,36976.6,36991.6
1748210885350.0,36974.1,36989.1
1748210886031.0,36976.6,36991.6
1748210887187.0,36979.1,36994.1
1748210887381.0,36976.6,36991.6
1748210887743.0,36979.1,36994.1
1748210888454.0,36981.6,36996.6
1748210888855.0,36994.1,37009.1
1748210909754.0,36996.6,37011.6
1748210925203.0,36999.1,37014.1
1748210925391.0,37004.1,37019.1
1748210927596.0,37006.6,37021.6
1748210927790.0,37014.1,37029.1
1748210930763.0,37016.6,37031.6
1748210930962.0,37014.1,37029.1
1748210931809.0,37016.6,37031.6
1748210932008.0,37014.1,37029.1
1748210933572.0,37016.6,37031.6
1748210933771.0,37019.1,37034.1
1748210935790.0,37016.6,37031.6
1748210937238,,
1748210937437.0,37009.1,37024.1
1748210945572.0,37011.6,37026.6
1748210952598.0,37014.1,37029.1
1748210953584.0,37011.6,37026.6
1748210953776.0,37009.1,37024.1
1748210956932,,
1748210957135.0,37001.6,37016.6
1748210959405.0,36999.1,37014.1
1748210959607.0,36996.6,37011.6
1748210962567.0,36999.1,37014.1
1748210964440.0,37001.6,37016.6
1748210965521.0,37004.1,37019.1
1748210966697.0,37009.1,37024.1
1748210966899.0,37006.6,37021.6
1748210972263.0,37004.1,37019.1
1748210973552.0,37001.6,37016.6
1748210973751.0,36994.1,37009.1
